1,6.82E-02
2,2.16E-01
3,4.51E-01
4,2.75E-01
5,3.19E-01
6,1.30E-01
7,7.48E-01
8,5.87E-01
9,2.50E-01
10,3.86E-01
11,7.20E-02
12,1.04E-01
13,1.30E-01
14,5.80E-01
15,2.71E-02
16,1.57E-01
17,1.82E-01
18,1.17E-01
19,3.68E-01
20,0.00E+00
21,5.46E-02
22,1.05E-01
23,3.19E-01
24,1.22E-01
25,2.99E-01
26,5.22E-02
27,1.21E-01
28,9.48E-02
29,1.86E-01
30,1.42E-01
31,0.00E+00
32,1.56E-01
33,1.04E-01
34,1.87E-01
35,0.00E+00
36,8.50E-02
37,2.01E-01
38,2.67E-01
39,3.50E-01
40,9.98E-02
41,2.94E-01
42,2.22E-01
43,6.04E-01
44,2.41E-01
45,2.94E-01
46,1.31E-01
47,3.20E-02
48,2.26E-01
49,2.82E-01
50,2.38E-01
51,1.84E-01
52,1.38E-01
53,1.75E-01
54,1.34E-01
55,9.08E-01
56,5.91E-01
57,5.75E-01
58,1.72E-01
59,0.00E+00
60,6.02E-02
61,9.35E-03
62,0.00E+00
63,1.59E-01
64,1.47E-01
65,6.33E-02
66,4.74E-01
67,1.05E-01
68,1.74E-01
69,2.57E-01
70,1.81E-01
71,3.27E-01
72,2.78E-01
73,1.92E-01
74,1.31E-01
75,1.34E-01
76,5.43E-02
77,2.97E-01
78,3.14E-02
79,1.23E-01
80,3.73E-01
81,2.73E-01
82,4.42E-01
83,2.76E-02
84,4.64E-01
85,4.39E-02
86,1.92E-01
87,1.19E-01
88,5.80E-01
89,3.35E-01
90,1.60E-01
91,1.65E-01
92,2.49E-01
93,2.78E-01
94,1.00E+00
95,4.07E-01
96,1.12E-01
97,1.39E-02
98,1.33E-01
99,1.12E-01
100,0.00E+00
101,6.15E-01
102,2.04E-01
103,5.15E-01
104,5.06E-02
105,0.00E+00
106,1.81E-01
107,5.31E-02
108,1.38E-01
109,2.51E-01
110,1.49E-01
111,3.78E-02
112,2.28E-01
113,1.00E-01
114,1.01E-01
115,0.00E+00
116,2.53E-01
117,1.58E-01
118,1.43E-01
119,1.76E-01
120,5.28E-01
121,7.30E-01
122,1.26E-01
123,0.00E+00
124,3.36E-01
125,3.59E-01
126,1.12E-01
127,6.84E-01
128,1.04E-01
129,2.53E-01
130,2.69E-01
131,9.01E-02
132,3.20E-01
133,1.88E-01
134,2.51E-01
135,3.14E-01
136,9.14E-02
137,2.32E-01
138,4.09E-01
139,6.81E-01
140,2.31E-01
141,9.24E-03
142,3.18E-01
143,1.08E-01
144,9.78E-01
145,2.39E-01
146,2.84E-01
147,3.35E-01
148,0.00E+00
149,1.12E-01
150,6.10E-02
151,2.00E-01
152,2.09E-01
153,3.36E-02
154,8.07E-01
155,1.32E-01
156,2.25E-01
157,3.04E-01
158,5.33E-02
159,2.41E-01
160,5.76E-01
161,2.76E-01
162,2.32E-01
163,2.85E-01
164,9.29E-02
165,4.50E-01
166,3.28E-02
167,1.15E-01
168,3.05E-01
169,9.13E-02
170,1.49E-01
171,0.00E+00
172,5.52E-02
173,2.82E-01
174,3.88E-01
175,9.36E-02
176,7.69E-02
177,6.95E-02
178,1.69E-01
179,4.50E-01
180,3.04E-01
181,1.05E-01
182,2.33E-01
183,2.67E-01
184,2.67E-01
185,2.22E-01
186,4.26E-01
187,6.91E-01
188,4.49E-01
189,2.51E-01
190,1.93E-01
191,7.35E-01
192,1.79E-01
193,5.58E-01
194,1.75E-01
195,2.48E-02
196,1.54E-02
197,8.45E-02
198,3.38E-01
199,3.83E-01
200,2.99E-01
201,8.70E-01
202,2.33E-01
203,8.60E-02
204,2.76E-01
205,1.70E-01
206,2.19E-02
207,5.14E-02
208,2.36E-01
209,4.11E-01
210,2.36E-01
211,6.92E-01
212,9.15E-02
213,2.81E-01
214,0.00E+00
215,1.38E-01
216,2.04E-01
217,4.94E-01
218,7.74E-02
219,3.19E-01
220,7.23E-01
221,1.69E-01
222,3.07E-01
223,4.05E-01
224,3.07E-01
225,0.00E+00
226,3.24E-01
227,3.79E-01
228,2.38E-02
229,7.95E-01
230,7.18E-02
231,4.59E-01
232,7.76E-02
233,4.72E-01
234,1.79E-01
235,3.73E-01
236,6.11E-01
237,2.33E-01
238,1.47E-01
239,2.90E-01
240,2.81E-01
241,1.11E-02
242,3.16E-01
243,3.29E-01
244,2.07E-01
245,3.07E-01
246,3.92E-01
247,1.09E-02
248,1.40E-01
249,9.66E-02
250,2.93E-01
