1,9.71E-02
2,3.15E-01
3,2.26E-01
4,7.48E-01
5,3.42E-01
6,5.65E-01
7,1.10E-02
8,5.16E-01
9,2.87E-01
10,5.28E-01
11,6.68E-02
12,9.62E-01
13,0.00E+00
14,4.75E-01
15,4.98E-02
16,1.57E-01
17,1.90E-01
18,0.00E+00
19,2.70E-01
20,0.00E+00
21,6.01E-02
22,1.16E-01
23,3.04E-01
24,0.00E+00
25,2.78E-01
26,5.42E-02
27,1.00E+00
28,0.00E+00
29,1.42E-01
30,1.94E-01
31,0.00E+00
32,0.00E+00
33,3.50E-01
34,9.33E-02
35,0.00E+00
36,8.20E-03
37,1.68E-01
38,8.91E-01
39,3.36E-01
40,0.00E+00
41,2.94E-01
42,1.00E+00
43,5.92E-01
44,2.32E-01
45,2.75E-01
46,1.31E-01
47,9.25E-02
48,2.50E-01
49,5.89E-01
50,1.42E-01
51,7.42E-01
52,1.16E-01
53,9.62E-01
54,1.39E-01
55,6.92E-02
56,0.00E+00
57,2.19E-01
58,1.74E-01
59,0.00E+00
60,6.88E-02
61,4.67E-02
62,0.00E+00
63,1.75E-01
64,1.58E-01
65,5.57E-02
66,0.00E+00
67,8.29E-01
68,7.89E-01
69,2.91E-01
70,0.00E+00
71,3.17E-01
72,9.01E-01
73,1.45E-02
74,9.34E-02
75,8.40E-01
76,5.68E-02
77,3.00E-01
78,1.35E-02
79,1.92E-01
80,5.94E-01
81,0.00E+00
82,4.62E-01
83,4.33E-02
84,5.80E-01
85,4.09E-02
86,1.74E-01
87,0.00E+00
88,4.33E-01
89,3.32E-01
90,1.41E-01
91,1.30E-01
92,1.89E-01
93,2.72E-01
94,0.00E+00
95,4.48E-01
96,1.20E-01
97,3.06E-02
98,1.78E-01
99,0.00E+00
100,0.00E+00
101,6.95E-01
102,6.80E-02
103,8.05E-01
104,7.81E-01
105,0.00E+00
106,1.41E-01
107,1.77E-02
108,8.76E-02
109,9.47E-01
110,1.37E-01
111,5.29E-02
112,2.06E-01
113,0.00E+00
114,3.72E-01
115,0.00E+00
116,2.41E-01
117,2.97E-01
118,1.30E-01
119,7.46E-01
120,4.59E-01
121,7.37E-01
122,1.51E-01
123,0.00E+00
124,1.83E-01
125,3.58E-01
126,0.00E+00
127,7.11E-01
128,0.00E+00
129,2.04E-01
130,1.77E-01
131,8.62E-01
132,3.05E-01
133,1.92E-01
134,2.91E-01
135,2.96E-01
136,6.57E-02
137,1.77E-01
138,0.00E+00
139,6.63E-01
140,3.51E-01
141,0.00E+00
142,5.10E-01
143,1.27E-01
144,0.00E+00
145,2.99E-01
146,1.59E-01
147,5.63E-02
148,0.00E+00
149,1.22E-01
150,4.51E-02
151,2.01E-01
152,0.00E+00
153,5.46E-02
154,0.00E+00
155,4.26E-01
156,1.38E-01
157,3.37E-01
158,6.67E-02
159,2.70E-01
160,7.24E-01
161,2.52E-01
162,2.37E-01
163,2.73E-01
164,1.53E-01
165,0.00E+00
166,0.00E+00
167,0.00E+00
168,2.87E-01
169,2.61E-02
170,1.55E-01
171,0.00E+00
172,9.94E-02
173,2.90E-01
174,2.74E-01
175,1.00E+00
176,1.56E-01
177,0.00E+00
178,1.36E-01
179,0.00E+00
180,2.92E-01
181,0.00E+00
182,2.34E-01
183,2.94E-01
184,4.18E-01
185,8.25E-02
186,0.00E+00
187,7.10E-01
188,8.88E-02
189,1.61E-01
190,1.77E-01
191,0.00E+00
192,1.18E-01
193,4.33E-01
194,7.26E-02
195,0.00E+00
196,2.78E-02
197,0.00E+00
198,3.18E-01
199,3.59E-01
200,1.83E-01
201,7.60E-02
202,1.14E-01
203,1.10E-01
204,1.00E+00
205,1.40E-01
206,4.82E-02
207,5.71E-02
208,0.00E+00
209,4.08E-01
210,1.44E-01
211,0.00E+00
212,0.00E+00
213,2.47E-01
214,0.00E+00
215,4.85E-02
216,3.36E-01
217,0.00E+00
218,6.90E-02
219,2.60E-01
220,7.43E-01
221,0.00E+00
222,3.05E-01
223,3.56E-01
224,2.90E-01
225,0.00E+00
226,3.33E-01
227,3.72E-01
228,4.76E-02
229,0.00E+00
230,6.19E-02
231,4.83E-01
232,7.76E-02
233,4.58E-01
234,1.90E-01
235,4.13E-01
236,3.57E-02
237,1.47E-01
238,0.00E+00
239,3.17E-01
240,2.26E-01
241,3.89E-02
242,2.98E-01
243,0.00E+00
244,6.75E-02
245,2.88E-01
246,4.26E-01
247,4.00E-02
248,6.40E-02
249,0.00E+00
250,2.76E-01
