1,4.13E-02
2,0.00E+00
3,2.35E-01
4,0.00E+00
5,2.58E-01
6,6.11E-02
7,0.00E+00
8,2.07E-01
9,2.66E-01
10,0.00E+00
11,0.00E+00
12,0.00E+00
13,0.00E+00
14,0.00E+00
15,1.22E-01
16,1.72E-01
17,0.00E+00
18,0.00E+00
19,0.00E+00
20,0.00E+00
21,8.20E-02
22,1.23E-01
23,2.93E-01
24,0.00E+00
25,2.81E-01
26,8.23E-02
27,0.00E+00
28,0.00E+00
29,1.88E-01
30,4.62E-01
31,0.00E+00
32,0.00E+00
33,3.08E-02
34,0.00E+00
35,0.00E+00
36,0.00E+00
37,2.97E-01
38,0.00E+00
39,3.36E-01
40,0.00E+00
41,3.66E-01
42,6.49E-02
43,6.15E-01
44,2.41E-01
45,3.15E-01
46,1.46E-01
47,0.00E+00
48,1.74E-02
49,1.61E-01
50,9.25E-02
51,6.02E-02
52,9.58E-02
53,0.00E+00
54,1.49E-01
55,0.00E+00
56,0.00E+00
57,0.00E+00
58,2.18E-03
59,0.00E+00
60,1.03E-01
61,1.03E-01
62,0.00E+00
63,0.00E+00
64,1.68E-01
65,6.58E-02
66,0.00E+00
67,0.00E+00
68,0.00E+00
69,2.33E-01
70,0.00E+00
71,3.37E-01
72,0.00E+00
73,0.00E+00
74,0.00E+00
75,0.00E+00
76,0.00E+00
77,2.79E-01
78,5.65E-01
79,3.85E-02
80,0.00E+00
81,0.00E+00
82,0.00E+00
83,4.72E-02
84,8.87E-01
85,6.43E-02
86,0.00E+00
87,0.00E+00
88,4.02E-01
89,3.44E-01
90,6.68E-02
91,9.22E-02
92,1.43E-01
93,2.88E-01
94,0.00E+00
95,4.50E-01
96,1.50E-01
97,0.00E+00
98,8.51E-02
99,0.00E+00
100,0.00E+00
101,0.00E+00
102,6.80E-02
103,0.00E+00
104,0.00E+00
105,0.00E+00
106,1.67E-01
107,0.00E+00
108,8.29E-02
109,0.00E+00
110,4.90E-01
111,0.00E+00
112,6.05E-02
113,0.00E+00
114,0.00E+00
115,0.00E+00
116,1.65E-01
117,0.00E+00
118,2.39E-01
119,0.00E+00
120,3.00E-02
121,6.77E-01
122,0.00E+00
123,0.00E+00
124,0.00E+00
125,3.73E-01
126,0.00E+00
127,8.68E-01
128,0.00E+00
129,2.18E-01
130,1.48E-01
131,0.00E+00
132,3.24E-01
133,9.70E-01
134,6.23E-01
135,3.05E-01
136,0.00E+00
137,2.00E-01
138,0.00E+00
139,6.63E-01
140,0.00E+00
141,0.00E+00
142,0.00E+00
143,3.99E-01
144,0.00E+00
145,0.00E+00
146,1.28E-01
147,0.00E+00
148,0.00E+00
149,1.37E-01
150,0.00E+00
151,1.41E-01
152,0.00E+00
153,7.56E-02
154,0.00E+00
155,0.00E+00
156,1.10E-01
157,0.00E+00
158,1.56E-01
159,1.49E-01
160,0.00E+00
161,2.47E-01
162,0.00E+00
163,2.67E-01
164,9.70E-01
165,0.00E+00
166,0.00E+00
167,0.00E+00
168,2.86E-01
169,7.83E-02
170,1.65E-01
171,0.00E+00
172,0.00E+00
173,3.37E-01
174,0.00E+00
175,0.00E+00
176,2.39E-01
177,0.00E+00
178,9.83E-02
179,0.00E+00
180,2.83E-01
181,0.00E+00
182,9.57E-02
183,1.00E+00
184,3.54E-01
185,0.00E+00
186,0.00E+00
187,7.10E-01
188,0.00E+00
189,0.00E+00
190,1.29E-01
191,0.00E+00
192,0.00E+00
193,1.33E-01
194,0.00E+00
195,0.00E+00
196,9.26E-03
197,0.00E+00
198,3.09E-01
199,0.00E+00
200,1.87E-01
201,0.00E+00
202,8.10E-02
203,1.72E-02
204,0.00E+00
205,2.88E-01
206,1.18E-01
207,6.00E-02
208,0.00E+00
209,4.29E-01
210,1.20E-01
211,0.00E+00
212,0.00E+00
213,0.00E+00
214,0.00E+00
215,0.00E+00
216,0.00E+00
217,0.00E+00
218,2.20E-01
219,0.00E+00
220,7.11E-01
221,0.00E+00
222,2.44E-01
223,3.94E-01
224,2.91E-01
225,0.00E+00
226,2.83E-01
227,3.85E-01
228,7.94E-01
229,0.00E+00
230,9.16E-02
231,4.93E-01
232,9.85E-02
233,4.69E-01
234,0.00E+00
235,4.28E-01
236,0.00E+00
237,1.25E-01
238,0.00E+00
239,2.71E-01
240,1.78E-01
241,9.44E-02
242,3.03E-01
243,0.00E+00
244,0.00E+00
245,2.68E-01
246,4.95E-01
247,0.00E+00
248,0.00E+00
249,0.00E+00
250,2.76E-01
