1,9.71E-02
2,6.34E-01
3,1.50E-01
4,1.46E-01
5,3.32E-01
6,4.83E-02
7,4.11E-02
8,3.80E-01
9,2.80E-01
10,6.02E-01
11,7.46E-02
12,7.89E-02
13,2.37E-01
14,4.08E-01
15,2.04E-01
16,2.99E-02
17,4.43E-01
18,3.63E-01
19,5.12E-01
20,3.95E-01
21,2.02E-01
22,6.07E-02
23,3.06E-01
24,3.22E-01
25,2.89E-01
26,1.77E-01
27,7.53E-03
28,2.35E-01
29,2.25E-01
30,1.86E-01
31,3.24E-01
32,3.17E-01
33,5.88E-02
34,1.57E-01
35,1.32E-01
36,2.91E-01
37,5.07E-02
38,2.53E-01
39,3.17E-01
40,2.59E-01
41,3.30E-01
42,8.65E-02
43,7.40E-01
44,2.81E-01
45,2.91E-01
46,6.27E-02
47,8.54E-02
48,6.42E-02
49,1.55E-01
50,1.64E-01
51,6.77E-02
52,1.49E-01
53,2.36E-01
54,2.05E-01
55,1.12E-01
56,3.51E-01
57,4.05E-01
58,1.55E-01
59,2.67E-01
60,1.72E-02
61,1.92E-01
62,2.59E-01
63,2.62E-01
64,6.43E-02
65,5.57E-02
66,6.95E-01
67,4.96E-02
68,7.57E-01
69,1.38E-01
70,5.67E-02
71,3.54E-01
72,1.39E-01
73,1.57E-01
74,2.16E-01
75,5.21E-02
76,5.68E-02
77,3.14E-01
78,1.21E-01
79,1.23E-01
80,2.36E-01
81,4.61E-01
82,6.83E-01
83,1.18E-01
84,2.24E-01
85,7.02E-02
86,2.70E-01
87,1.98E-01
88,3.44E-01
89,3.74E-01
90,2.23E-02
91,2.84E-02
92,5.64E-02
93,2.94E-01
94,2.06E-01
95,5.50E-01
96,4.31E-02
97,2.03E-01
98,2.34E-01
99,2.68E-01
100,3.93E-01
101,1.00E+00
102,7.05E-02
103,4.37E-01
104,1.56E-01
105,6.14E-01
106,2.27E-01
107,1.90E-01
108,5.53E-01
109,7.28E-02
110,4.02E-01
111,4.79E-02
112,3.27E-01
113,1.56E-01
114,4.79E-02
115,2.54E-01
116,4.22E-01
117,1.76E-02
118,3.05E-02
119,6.00E-01
120,3.85E-01
121,9.09E-01
122,2.26E-02
123,4.36E-01
124,1.62E-01
125,4.08E-01
126,2.27E-01
127,8.74E-01
128,3.60E-01
129,2.79E-01
130,1.18E-01
131,7.61E-02
132,3.35E-01
133,5.31E-02
134,2.81E-01
135,3.07E-01
136,6.00E-02
137,2.74E-01
138,6.96E-01
139,6.57E-01
140,4.36E-01
141,2.61E-01
142,3.51E-01
143,1.93E-01
144,9.29E-02
145,1.06E-01
146,1.11E-01
147,4.53E-01
148,5.69E-02
149,3.58E-02
150,4.51E-02
151,9.03E-02
152,3.93E-02
153,1.05E-01
154,6.17E-01
155,2.99E-02
156,1.12E-01
157,4.19E-01
158,2.00E-01
159,2.41E-01
160,2.88E-01
161,2.65E-01
162,3.71E-01
163,3.20E-01
164,9.07E-02
165,7.86E-02
166,2.99E-01
167,1.89E-01
168,2.97E-01
169,1.17E-01
170,1.77E-01
171,1.33E-01
172,7.46E-02
173,1.03E-01
174,2.28E-01
175,1.79E-01
176,1.04E-01
177,3.76E-01
178,2.98E-01
179,6.13E-01
180,3.14E-01
181,3.89E-01
182,5.82E-02
183,3.08E-01
184,5.66E-01
185,4.86E-01
186,6.41E-01
187,8.42E-01
188,4.80E-01
189,3.99E-01
190,5.91E-02
191,1.55E-02
192,4.64E-02
193,4.03E-01
194,1.13E-01
195,2.05E-01
196,9.88E-02
197,2.10E-01
198,3.31E-01
199,3.85E-01
200,4.44E-01
201,5.15E-02
202,9.37E-02
203,1.01E-01
204,1.43E-01
205,4.06E-02
206,7.02E-02
207,6.00E-02
208,1.37E-02
209,5.31E-01
210,1.06E-01
211,5.01E-01
212,2.07E-01
213,4.45E-01
214,6.11E-01
215,1.53E-02
216,4.33E-01
217,6.56E-01
218,6.90E-02
219,4.06E-01
220,8.73E-01
221,2.49E-01
222,1.96E-01
223,3.70E-01
224,2.98E-01
225,6.32E-01
226,3.48E-01
227,4.29E-01
228,1.51E-01
229,1.83E-01
230,8.17E-02
231,6.54E-01
232,4.48E-02
233,6.20E-01
234,4.38E-02
235,3.93E-01
236,2.54E-01
237,1.41E-01
238,2.27E-01
239,3.74E-01
240,1.81E-01
241,1.78E-01
242,3.05E-01
243,2.51E-01
244,4.03E-01
245,3.70E-01
246,6.10E-01
247,9.82E-02
248,2.63E-01
249,2.07E-01
250,2.73E-01
